,income,name_email_similarity,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,session_length_in_minutes,keep_alive_session,device_distinct_emails_8w,month,is_fraud,x0_AA,x0_AB,x0_AD,x0_infrequent_sklearn,x0_CA,x0_CB,x0_CC,x0_CD,x0_CE,x0_CF,x0_CG,x0_BA,x0_BB,x0_BC,x0_BD,x0_BE,x0_BF,x0_INTERNET,x0_TELEAPP,x0_linux,x0_macintosh,x0_other,x0_windows,x0_x11
x0_infrequent_sklearn,-0.00020943809898811292,-0.007927658219253318,-0.01818255744996912,0.009720552578854399,0.007636012569188108,-0.07649619671591476,-0.020705199786065484,0.004710917401678606,-0.006142498261216396,0.001924997070733475,-0.058299852639885665,0.0049270537976065605,0.003385127519871473,-0.005853056815890753,-0.02156256679485173,-0.0330188262526576,0.003327447787311155,-0.027972632114193326,-0.01532831337191102,0.0030280594859952684,-0.022595507798003643,-0.01569353441964188,0.02055925053579296,-0.006346651156351084,-0.0011865473383878985,-0.11239653826750583,-0.14426569777489084,-0.06509534451523474,1.0,0.011939487898203,-0.011019675393680229,-0.0010068279028499307,-0.008665484774798629,-0.010177974164654326,0.008761418874998511,-0.002005038979715134,-0.009400173221062515,0.0227031336384461,-0.009685993712665795,0.0057349105809231535,-0.011453887426384281,0.043934415211971764,-0.007060443975088017,0.007060443975087999,0.01811857694054505,-0.0014508962229392635,-0.010070826065468087,-0.007154976271297257,-0.001997362028364618
x0_CA,0.011969541080745834,0.08674052310371833,-0.059483142684553,-0.1559856759598108,0.022636583743690358,0.029337002405646587,-0.020074630745321106,-0.028057326859680157,-0.04587854761454983,-0.06534745070476138,-0.033601843131631094,0.04829132964682296,0.1097980719697074,-0.012888288548194465,-0.10703271377915274,0.08335480941725551,-0.005914268102496148,0.01978947381563432,0.08444093505388851,-0.024015495091485026,-0.03245668570143829,0.00825646545176504,0.015878888112659067,0.06190536099424926,0.015578226812857828,-0.0020145144306912928,-0.007384413103307761,0.00794606200047886,0.011939487898203,1.0,-0.6776011940833486,-0.31950307702074104,-0.2471493145263213,-0.25706059250681795,-0.3296227033009111,-0.02078861353283413,0.042614813230080796,-0.11547576129122193,0.05184324672912675,-0.0011974738635032066,0.023054520593905982,0.0035623585800006324,0.020476356095071473,-0.020476356095070147,-0.02067197597872944,0.0005058367019419326,0.006848789125830726,0.0154324324681919,-0.005926287987560785
x0_CB,0.10192504523354856,-0.07704609119190457,0.039544016662792086,0.0526984751237967,-0.006196408861840871,3.359399477741849e-05,0.032896817451012035,0.04091815089384039,0.06839894526189617,0.1045671562680411,-0.0002482197666935689,0.04575906712293159,-0.044900378092263854,0.013812636725183737,0.03811689036943305,0.003624168894929914,-0.012018788080776893,-0.016641288971851503,-0.02499161466881515,0.04605257830928881,-0.006809233563818607,0.039459615416039685,-0.021686550811369925,-0.11278412774320086,-0.01281431150621712,0.03125294360670672,-0.057945896068798464,0.04336893721315863,-0.011019675393680229,-0.6776011940833486,1.0,-0.08643104812822346,-0.0668581176052185,-0.06953928785288065,-0.08916858015519767,-0.005623675595020282,0.010864122657416243,-0.02031423294555632,0.005257601241389684,9.576793879111354e-06,0.006671657794428441,-0.009009650277562738,-0.021208325647140872,0.02120832564713882,-0.004380138994390679,0.021773582696524196,0.025100454781118157,-0.030260297944107048,-0.014807625633136595
x0_CC,-0.026906315952875,-0.034479814508109025,0.06848782676163313,0.2807499911638838,-0.02293871562342622,-0.020458831259697784,-0.004667912585541447,0.003772226077438167,0.013534468092548081,-0.0037030394329713905,0.017783175863084522,-0.22293349805497797,0.008918964883530127,-0.014271839339355588,0.12466925218781316,-0.14552481298864997,0.037078729449772564,0.0066850782301029685,0.0007367137890876692,0.004668711572347055,0.03738315780576304,-0.0363257721219864,0.03613830170855023,0.018896676846214235,0.0011816752065571146,-0.029437574807796435,0.060396460676312706,-0.04418952783581819,-0.0010068279028499307,-0.31950307702074104,-0.08643104812822346,1.0,-0.03152499506376961,-0.032789222682646973,-0.04204484286911097,-0.0026516801807088004,0.0022753977457342276,0.1259623868704134,-0.05032870535254936,0.0025287064752697983,-0.07744475178851068,-0.009194418602771329,0.00024106633306579742,-0.00024106633306539732,-0.0007271620738817595,-0.021537246479939463,-0.049892286959895206,0.0650832728206767,2.7928042475282908e-05
x0_CD,-0.07459840004099977,-0.020650738599444354,0.011436117451421821,0.0010375377555062698,-0.004134461430575625,-0.008747942142544806,-0.023755379303076425,0.0015451700812231935,0.003933293459032159,-0.0057030495843810305,0.016849160381871366,0.019601221270008646,-0.07494049704072517,0.007329426052040653,0.0050904919210747876,-0.022643668391534807,0.01030030998181486,-0.015190599478142618,-0.04352037225318236,0.01577257639608335,0.036740649068812276,-0.052976262437707755,-0.014665141671449012,0.010598762113334567,-0.014269020457242241,0.005888508656445426,-0.000244393341099037,-0.003871319442586091,-0.008665484774798629,-0.2471493145263213,-0.0668581176052185,-0.03152499506376961,1.0,-0.025363868121185743,-0.032523486757509684,-0.0020511881923524168,-0.030722285115578736,0.06559409169031978,-0.02874941674192831,-0.010104822288142358,-0.006021617869061377,0.017784986328133846,-0.023388048429701744,0.023388048429702053,0.022714494686820855,-0.012970984786487621,-0.00043497720759405617,-0.023871310472669095,0.03375944028489042
x0_CE,-0.08806068281392708,0.020246905286737497,0.010721852497847613,-0.08057958771489547,-0.0016111625750823678,0.032332701636029526,0.011692823072357068,-0.019521106874731187,-0.011623172602247153,-0.011658574159215169,0.03244240158085777,-0.009479627413057901,-0.06083592579132656,0.007147736966259148,-0.003219859175947022,0.010521600535960128,0.013343209643813867,-0.03669680187793866,-0.06388255545281449,-0.013668326509861328,0.01060454963583582,-0.02306058227512716,-0.02229498527609541,0.013537669090373287,-0.002811784573965974,0.04250532355370341,-0.029037135683067036,-0.011863838971808345,-0.010177974164654326,-0.25706059250681795,-0.06953928785288065,-0.032789222682646973,-0.025363868121185743,1.0,-0.033827756278816956,-0.0021334457393890342,-0.055680315931740075,-0.029667807863827913,-0.02337998559301533,-0.004582417608799578,0.1144697397723606,-0.007397495873351711,-0.005411611298882348,0.0054116112988825205,-0.04001027882029003,0.022792656081383315,0.011620786146110049,0.013850521129657735,0.01971800751039721
x0_CF,-0.05935514339171852,-0.0222769070006123,-0.021532178287567677,0.047884941748677565,-0.014590444503871574,-0.06612272160004928,-0.0001317877946327819,-0.0007348379240996788,-0.027878856989825954,-0.02466149920624589,0.020979196262505256,0.016190521599847726,-0.07106405345818069,0.005929256877557771,0.04955663947976741,-0.04227959601221399,-0.018566811029234267,0.018042462711873875,-0.06420197115207898,-0.0347486292162531,0.013659068746681087,0.004838597015383929,-0.0027363741191373686,0.027924929875812375,4.277272653750135e-05,-0.06285403190071381,0.08707157634342806,-0.040915133924926315,0.008761418874998511,-0.3296227033009111,-0.08916858015519767,-0.04204484286911097,-0.032523486757509684,-0.033827756278816956,1.0,-0.0027356668912391913,-0.05032758454718343,0.1495710889547492,-0.03674906176598989,0.011721120084348955,-0.07688912030510892,0.009528273008026006,0.013979400251852023,-0.013979400251851447,0.07038026291932324,-0.02763721894864148,-0.02076578894763149,-0.037473882128464836,-0.0011126927015430409
x0_CG,0.006942332678741687,-0.01627364568981413,0.009615322517298056,-0.003936486053525181,0.020341452420618918,0.00948151896914863,-0.010269406904339895,0.010164041048738788,0.011325536743309623,0.0022790999562257485,-0.005809626989504408,0.012165901337482504,0.013021862799089455,0.012078579962102251,0.01524989752806663,-0.03788748664750479,-0.011307559410552667,0.023566816211084734,0.024964636824421862,-0.0021915232668696934,-0.010408660326776373,-0.015233770312123964,-0.0018030061632751894,-0.011024601913661574,-0.0012002183876019662,0.017838974497088933,-0.012414004079112183,-0.005601427676898406,-0.002005038979715134,-0.02078861353283413,-0.005623675595020282,-0.0026516801807088004,-0.0020511881923524168,-0.0021334457393890342,-0.0027356668912391913,1.0,-0.0057086547478567215,-0.007512951947962767,-0.01010017911265025,-0.0020814389591059606,0.026562790172347535,-0.0005982390428737748,0.0008816514953194989,-0.0008816514953196206,-0.009078444665146696,-0.0031749685689961473,-0.009467610127109165,0.02155272111409674,-0.0012374797155534365
x0_BA,0.1404378790885645,-0.018090377270189438,0.22377474940289635,0.21386615344205537,-0.034256842332666564,-0.017637302978279118,0.012865440190020153,-0.0690807743085184,-0.04092003573854478,-0.021289682644502077,-0.012072607909445233,-0.12887721893719142,0.2896415875204198,-0.061587001204490704,0.03982996860779026,-0.0749852846447933,0.013636427896912813,0.029633866246849817,0.2798454433396667,0.020513822293716896,-0.03214565083242196,-0.04795641571558858,-0.003191451604319404,0.023364065438934798,0.14775603290658848,-0.042288624305821525,0.038261247665791996,0.006909408372621734,-0.009400173221062515,0.042614813230080796,0.010864122657416243,0.0022753977457342276,-0.030722285115578736,-0.055680315931740075,-0.05032758454718343,-0.0057086547478567215,1.0,-0.24858376769207816,-0.33418829184289395,-0.06886932623280523,-0.21491171337111908,-0.019794152323627072,0.0009234116106642702,-0.0009234116106638532,-0.06530832751521647,-0.010001121138341151,-0.00983952664594886,0.08555127058512349,-0.005571949913242277
x0_BB,-0.06620835905302794,-0.04760664693563882,-0.02832375451381211,0.12990355575533893,-0.024514815999862417,-0.15432090210180613,-0.004530604620116455,0.0013079671431679178,-0.03262175839254256,-0.042169068537623804,0.020713371348355197,-0.044131255434244156,-0.09997479979028998,0.011023471223262549,0.07234493828073808,-0.021562695329582746,-0.007108618217797083,0.010635515765215037,-0.08580724812622859,-0.014058886883258464,0.008225116478651151,0.03347782252272569,0.026855866902866097,0.03858965867032376,-0.012510437587092353,-0.16630581904039854,0.17142737007784936,-0.02649429809515219,0.0227031336384461,-0.11547576129122193,-0.02031423294555632,0.1259623868704134,0.06559409169031978,-0.029667807863827913,0.1495710889547492,-0.007512951947962767,-0.24858376769207816,1.0,-0.4398130013257608,-0.0906364041142785,-0.2828374541686479,-0.026050360693804217,0.008441104088967845,-0.00844110408896692,0.08048099154177735,-0.05938419346937046,-0.014831302713688172,-0.040545616417273604,0.010407679983944084
x0_BC,0.06273399552972952,-0.021237916647525355,-0.33277311679935095,-0.0072693824710580255,0.008820902613181653,0.0742742970645724,-0.03416967327015786,0.00940309062977829,0.034317252875212825,0.011398182279840751,-0.005055676748470837,0.05744262005384737,-0.01954213779392522,0.07873656969519238,-0.045777986466124125,0.037046047956954854,-0.0654723267160002,0.03900185805789744,-0.07052330331845551,0.003657845129763842,0.040967944626447664,-0.014057683308052755,-0.01798132293186959,-0.004460836493410883,-0.06238267753514818,0.09176754210333789,-0.09028057526187838,0.0074777070645473094,-0.009685993712665795,0.05184324672912675,0.005257601241389684,-0.05032870535254936,-0.02874941674192831,-0.02337998559301533,-0.03674906176598989,-0.01010017911265025,-0.33418829184289395,-0.4398130013257608,1.0,-0.12184876490911077,-0.38023788341199094,-0.035021295328251566,-0.02318154675910067,0.02318154675910087,0.05546793323594574,0.04392040129737662,-0.051517544451581465,-0.02600104705178374,0.00019058008169450458
x0_BD,0.0014662899050421996,-0.009027560939725484,-0.028209345278145028,-0.011201165020847025,0.01827662383398811,0.029802694424249203,-0.016922343421975787,0.012976808911453119,0.007952925497784992,0.023255886587494588,0.009097211877249916,0.01550918411080288,0.018313192616215748,0.02477104866349251,0.007945666343934895,0.008062963147071927,-0.009500613009171308,-0.0017233383949626483,0.010516062833716195,0.0010601996677207842,-0.0008194548769687428,0.03283721619627284,0.01163128384234347,-0.012879436385250135,-0.0021646960973521713,0.021218265740330828,-0.008930547143063669,-0.018092183906721425,0.0057349105809231535,-0.0011974738635032066,9.576793879111354e-06,0.0025287064752697983,-0.010104822288142358,-0.004582417608799578,0.011721120084348955,-0.0020814389591059606,-0.06886932623280523,-0.0906364041142785,-0.12184876490911077,1.0,-0.07835919892454625,-0.007217167901832479,0.010636261455048009,-0.010636261455048385,0.026472707653106716,-0.013870465938136062,0.00105880139800662,-0.018727894145329806,-0.014928980294162212
x0_BE,-0.13446805513849297,0.0989941215870095,0.23895666269944218,-0.3243162932597721,0.04117358141313349,0.0815754052935221,0.04406154745230806,0.04634172537197442,0.030231267404568656,0.045453734878902315,-0.009805144594176111,0.08816285155048892,-0.14175504801647784,-0.06199376483367388,-0.06419109914462728,0.04518533142190044,0.07881816457142399,-0.08674190337093945,-0.081396861010326,-0.010290388566282048,-0.03017662582119788,0.012027353989146389,-0.008135201766919429,-0.05311565206342008,-0.04518419864082738,0.0996328211984085,-0.1072973247362366,0.021343663667666872,-0.011453887426384281,0.023054520593905982,0.006671657794428441,-0.07744475178851068,-0.006021617869061377,0.1144697397723606,-0.07688912030510892,0.026562790172347535,-0.21491171337111908,-0.2828374541686479,-0.38023788341199094,-0.07835919892454625,1.0,-0.022521694407560914,0.013699477281173938,-0.013699477281175394,-0.10600684922724075,0.026854532970815147,0.08747539400179823,0.004420661824813248,-9.543714926964439e-05
x0_BF,0.0018397203674916536,-0.01199764356684226,0.013696450818994853,-0.0013072373297350116,-0.007903524317845273,0.0009958347086810922,-0.024867594343824764,-0.0060193950131083385,-0.017741351812712233,-0.026549316760975803,0.009218392461297688,0.02082373710097824,0.0031317113181206064,0.01141115242633066,0.01449970847289555,-0.008736900254407867,-0.0029072512076815903,0.010315271471728574,-0.011536222897692655,0.015782586019670045,0.011584887404160886,0.0008988917853517535,-0.006251731837471475,0.0017396634080873135,-0.004161629426745602,-0.001738756218376607,-0.005029696792827284,-0.008903726687911607,0.043934415211971764,0.0035623585800006324,-0.009009650277562738,-0.009194418602771329,0.017784986328133846,-0.007397495873351711,0.009528273008026006,-0.0005982390428737748,-0.019794152323627072,-0.026050360693804217,-0.035021295328251566,-0.007217167901832479,-0.022521694407560914,1.0,0.003057032657520973,-0.003057032657520962,0.009094453667760849,-0.01100886535501786,-0.0008226305973579978,-0.0021348144348463517,-0.004290829112806285
x0_INTERNET,-0.0061211478289822045,0.013267175476776031,0.00943461864049101,-0.01976048776805913,0.001451259478128153,-0.02917548358504119,-0.013268005635919665,-0.0030776534665245647,0.0038827740944745413,0.004318871212401989,0.0003484460949690082,0.013382462049648195,-0.0046633384778671,0.015998105386664466,-0.004836262561899746,0.02677834870379759,-0.024596715163394383,-0.01722564344264134,0.001292818301553633,0.011198797999466178,0.005918033736017454,0.05696533407488584,0.055549835464065084,0.0034772174688678095,0.006133178452263918,-0.020867660322965033,0.011722004818488589,0.014314261940667157,-0.007060443975088017,0.020476356095071473,-0.021208325647140872,0.00024106633306579742,-0.023388048429701744,-0.005411611298882348,0.013979400251852023,0.0008816514953194989,0.0009234116106642702,0.008441104088967845,-0.02318154675910067,0.010636261455048009,0.013699477281173938,0.003057032657520973,1.0,-0.9999999999999998,0.0022355888458281256,-0.006384400226211066,-0.03325630785295765,0.03509741919870767,0.006323585778176993
x0_TELEAPP,0.006121147828983484,-0.013267175476776806,-0.009434618640491475,0.019760487768059297,-0.0014512594781284703,0.029175483585041042,0.01326800563591551,0.0030776534665188176,-0.003882774094482135,-0.0043188712124178925,-0.00034844609496871847,-0.013382462049651747,0.0046633384778704086,-0.01599810538666496,0.004836262561900505,-0.026778348703796858,0.024596715163394286,0.017225643442643372,-0.0012928183015547333,-0.011198797999466678,-0.005918033736018933,-0.056965334074887644,-0.05554983546406648,-0.0034772174688478207,-0.00613317845226381,0.02086766032296418,-0.011722004818486464,-0.014314261940668956,0.007060443975087999,-0.020476356095070147,0.02120832564713882,-0.00024106633306539732,0.023388048429702053,0.0054116112988825205,-0.013979400251851447,-0.0008816514953196206,-0.0009234116106638532,-0.00844110408896692,0.02318154675910087,-0.010636261455048385,-0.013699477281175394,-0.003057032657520962,-0.9999999999999998,1.0,-0.0022355888458292427,0.006384400226211968,0.033256307852957676,-0.03509741919870727,-0.0063235857781766425
x0_linux,-0.0458097001787762,-0.018064759613236,-0.06485989440882933,0.04862390952096466,0.0020033738656583346,-0.03690604587337122,0.037489490083400294,0.01979329123793056,-0.001811165097214117,0.045423022735460575,0.013883254125932281,0.012269135711258445,-0.09666816111909245,0.13368897856298986,0.01853069605802654,0.040605657615258764,-0.011484079063573863,0.03714207953909519,-0.0835907474259236,0.039185114413306826,0.016140459651392342,0.012770900336137857,0.02207680985034855,-0.06206148186133663,-0.03873399245359197,-0.036170494494583864,0.02722836683639212,0.002701061892478383,0.01811857694054505,-0.02067197597872944,-0.004380138994390679,-0.0007271620738817595,0.022714494686820855,-0.04001027882029003,0.07038026291932324,-0.009078444665146696,-0.06530832751521647,0.08048099154177735,0.05546793323594574,0.026472707653106716,-0.10600684922724075,0.009094453667760849,0.0022355888458281256,-0.0022355888458292427,1.0,-0.16706260840395645,-0.49817300827222694,-0.42122034693841387,-0.06511453094249359
x0_macintosh,0.028850344295394088,0.01173031469277192,-0.0028354992607741926,-0.026383640827213235,0.005996589977111895,0.040754293102317575,-0.06315402413900835,-0.03996470908534025,-0.012114442389830189,-0.04728044954159043,-0.008565132933311619,-0.021127023278880695,0.027462096923983294,0.0024465237081360744,-0.02641371555915902,-0.004063690130699459,-0.009343230341979553,0.005602079447335584,0.021487762271203283,0.001551658397733855,0.01551128196166364,-0.060396090316883394,-0.015102118006153473,0.04767743579379084,0.019591756674932393,0.022940327139177777,-0.025684807036366487,0.00577936668366462,-0.0014508962229392635,0.0005058367019419326,0.021773582696524196,-0.021537246479939463,-0.012970984786487621,0.022792656081383315,-0.02763721894864148,-0.0031749685689961473,-0.010001121138341151,-0.05938419346937046,0.04392040129737662,-0.013870465938136062,0.026854532970815147,-0.01100886535501786,-0.006384400226211066,0.006384400226211968,-0.16706260840395645,1.0,-0.17422407708876245,-0.1473117270059939,-0.02277224753277754
x0_other,0.031099065596280468,0.016481286660550425,0.026314882825814984,-0.12140494549733612,0.002450993550004933,0.07648131671789944,-0.012844591752909286,0.016719624643528042,0.028263360447194075,0.013996442411471697,0.00044951894036621576,0.061028338791895745,-0.012027047991207046,-0.14956206363800778,-0.06189054777796191,0.038379744740780014,0.002548360619270456,0.01644324728616605,-0.015941016628855147,-0.06873030978163912,-0.07101147441430578,0.07072377679408522,-0.03148962196716135,0.004980318947914993,-0.025729417452436065,0.11973869089412291,-0.07583510505029972,-0.04936086024188606,-0.010070826065468087,0.006848789125830726,0.025100454781118157,-0.049892286959895206,-0.00043497720759405617,0.011620786146110049,-0.02076578894763149,-0.009467610127109165,-0.00983952664594886,-0.014831302713688172,-0.051517544451581465,0.00105880139800662,0.08747539400179823,-0.0008226305973579978,-0.03325630785295765,0.033256307852957676,-0.49817300827222694,-0.17422407708876245,1.0,-0.4392767890879812,-0.06790579392303396
x0_windows,0.0009654438491987617,-0.002422355373087572,0.04218897930758959,0.09190773295901657,-0.013284162850296799,-0.07111597388484929,0.008210317041414492,-0.02050146604429913,-0.024723734670457072,-0.036055605327300205,-0.012878209659794181,-0.0654363025930955,0.10432890916631925,0.015055029632638167,0.06383955479038071,-0.08346324088416018,0.02182817447625572,-0.05944294535273435,0.09862887204012423,0.03223511279729719,0.04406571362526387,-0.05612770592886073,0.01853235711517152,0.031908182765857086,0.05997275008364632,-0.111343362943501,0.07253501633789441,0.04993894451067826,-0.007154976271297257,0.0154324324681919,-0.030260297944107048,0.0650832728206767,-0.023871310472669095,0.013850521129657735,-0.037473882128464836,0.02155272111409674,0.08555127058512349,-0.040545616417273604,-0.02600104705178374,-0.018727894145329806,0.004420661824813248,-0.0021348144348463517,0.03509741919870767,-0.03509741919870727,-0.42122034693841387,-0.1473117270059939,-0.4392767890879812,1.0,-0.05741640273645336
x0_x11,-0.003673468095767287,-0.010397169293036529,-0.002639879898086527,0.0002994734450222409,0.02606729848838819,0.03511580991598108,-0.007152718627209811,0.011230409104502804,0.012786557891565607,-0.011398573037562166,0.010410856870691291,-0.00838719117803477,-0.01836552926006942,0.012481733539688818,-0.017638217544481832,0.008786873421085594,-0.036450881879969685,-0.0003821645871489423,-0.022249081645819742,-0.004338453995616558,0.03223438173604252,-0.008412443966624075,-0.0018798308596613563,0.017107017756398623,-0.008608485287936257,0.04670013498711669,-0.03353190626095221,-0.014578012536329385,-0.001997362028364618,-0.005926287987560785,-0.014807625633136595,2.7928042475282908e-05,0.03375944028489042,0.01971800751039721,-0.0011126927015430409,-0.0012374797155534365,-0.005571949913242277,0.010407679983944084,0.00019058008169450458,-0.014928980294162212,-9.543714926964439e-05,-0.004290829112806285,0.006323585778176993,-0.0063235857781766425,-0.06511453094249359,-0.02277224753277754,-0.06790579392303396,-0.05741640273645336,1.0
